work_id,category,state,ida,mp_name,constituency,work_desc,recommended_date,sanction_date,sanctioned_amount,status,sanction_delay_days,ml_predicted_cost,deviation_pct,mod_z_score,agency_median_deviation
161641.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Installation of Highmast Light near Sri.Mathangamma Temple, A.K Colony at Thattehalli (SC)",2024-12-26,2026-01-23,200000.0,Vendor Identification,393.0,534968.0970845923,-0.6261459307761771,-0.3518953079802458,-0.10720344393174591
161642.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Construction of a box drain on the road from S.R. Chandrakumar's house to the land of Talawara Hanumanthappa in D.B. village,2024-12-26,2025-05-09,497237.0,Physical Inspection,134.0,479138.8710022491,0.03777219944583857,-0.3518953079802458,-0.10720344393174591
161716.0,Trust and Society,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Women's Multi-Purpose Co-operative Society, first floor building ongoing work, Ward no.9.",2024-12-26,2025-09-03,1000000.0,Physical Inspection,251.0,621471.6923225013,0.6090837480672705,-0.3518953079802458,-0.10720344393174591
161729.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Construction of Bus stand in Karinagulli village under M.Guddekoppa Gram Panchayat of Hosanagar taluk,2024-12-26,2025-07-09,375000.0,Physical Inspection,195.0,931204.7390138459,-0.597295863853605,-0.3518953079802458,-0.10720344393174591
161736.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Development of Hindu Rudrabhoomi in Kalluhalla village under M.Guddekoppa Gram Panchayat Hosanagar Taluk.,2024-12-26,2026-01-25,500000.0,Physical Inspection,395.0,474093.991595132,0.054643190726178396,-0.3518953079802458,-0.10720344393174591
161745.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Ongoing work of Shri Sewalal Banjar Youth Association Community Hall at Gonibidu Village,2024-12-26,2025-07-08,1000000.0,Physical Inspection,194.0,322433.13256405253,2.1014182446071863,-0.3518953079802458,-0.10720344393174591
161746.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Ongoing work of Bhagirath Uppara Public Community Hall at  Marashettihalli Village,2024-12-26,2025-09-03,1000000.0,Physical Inspection,251.0,496588.1049319719,1.0137413483494355,-0.3518953079802458,-0.10720344393174591
161747.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation of High Mast Street Light Opposite Ganapati Temple in Hadigallu village,2024-12-26,2025-08-26,193569.0,Physical Inspection,243.0,513777.1066880555,-0.6232432362590122,-0.3518953079802458,-0.10720344393174591
161748.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Installation of High mast light in the premises of Brihan Mathar of Konandur Village,2024-12-26,2025-08-26,192354.0,Physical Inspection,243.0,486822.67132960557,-0.6048787138966956,-0.3518953079802458,-0.10720344393174591
161749.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Construction of Bus Stand Near Hosamane Circle, Channagonda Village",2024-12-26,2025-08-11,375000.0,Physical Inspection,228.0,281449.653572214,0.33238749893782676,-0.3518953079802458,-0.10720344393174591
161750.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Development of the connection road from Kondikereya Halla in Mallasamudra village (via Nirvanaswamy Temple) to Talagadde  village.,2024-12-26,2025-07-08,600000.0,Vendor Identification,194.0,512654.8856610965,0.1703780004481323,-0.3518953079802458,-0.10720344393174591
161751.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Purchase and provide 02 smart boards to Sanchiya Honnamma G.PU College in ward no.4 Bhadravati city . (All in One PC) (SC),2024-12-26,2025-11-17,279896.0,Physical Inspection,326.0,964594.6970487717,-0.7098304595117965,-0.3518953079802458,-0.10720344393174591
161752.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Purchase and provide 01 smart board to Govt. PU College Kallikal, Bhadravathi Taluk  (All In One PC) (SC)",2024-12-26,2025-11-17,139948.0,Physical Inspection,326.0,958620.4999231802,-0.8540110502422859,-0.3518953079802458,-0.10720344393174591
161753.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Purchase and provide 01 smart board to Govt High School, Tadagalale, Sagar Taluk  (All In One PC) (SC)",2024-12-26,2025-08-18,140000.0,Work Completed,235.0,1021117.0570927359,-0.8628952488575602,-0.3518953079802458,-0.10720344393174591
161754.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Purchase and provide 01 smart board to Govt. Ind. PU. College, Sagar, Ward No.12  (All In One PC) (SC)",2024-12-26,2025-11-17,139948.0,Physical Inspection,326.0,1024027.6979593687,-0.8633357278529854,-0.3518953079802458,-0.10720344393174591
161755.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Purchase and provide 02 Smart Board Govt. PU College TK Road, Ward No.17 Bhadravathi  (All In One PC)",2024-12-26,2025-11-17,279896.0,Physical Inspection,326.0,1027421.357725774,-0.7275742830385017,-0.3518953079802458,-0.10720344393174591
162265.0,Normal/Others,KARNATAKA,HAVERI(DEPUTY COMMISSIONER HAVERI_IDA),Pralhad Venkatesh Joshi,DHARWAD,Culture Bhavan Plinth work at Shiggaon TQ Panigatti Village near Shri Gramdevi Temple Pry No 115 & 116,2024-12-30,2024-12-30,495745.0,Physical Inspection,0.0,340186.93814702315,0.457272294757382,0.0,0.457272294757382
162267.0,Normal/Others,KARNATAKA,HAVERI(DEPUTY COMMISSIONER HAVERI_IDA),Pralhad Venkatesh Joshi,DHARWAD,Culture Bhavan Slab work at Shiggaon TQ Panigatti Village near Shri Gramdevi Temple Pry No 115 & 116,2024-12-30,2024-12-30,495662.0,Physical Inspection,0.0,344912.23919284384,0.4370670091613376,0.0,0.457272294757382
162269.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC road from Bavi Narayanappa house to Nayaka Narayanappa house.,2025-01-07,2026-07-29,300000.0,Work partially Completed,568.0,272677.9681031013,0.10019889794164837,0.49399039974980147,0.4065032031159126
162272.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC road from Bavi Srirama Temple to ST Narayanaswamy house.,2025-01-07,2026-01-22,400000.0,Work partially Completed,380.0,300961.8385177404,0.32907215735400186,0.49399039974980147,0.4065032031159126
162274.0,Normal/Others,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Construction of CC road from T.Byanna house to Ramaswamy Temple.,2025-01-07,2026-04-21,300000.0,Work partially Completed,469.0,318665.038691644,-0.05857259637981557,0.49399039974980147,0.4065032031159126
162282.0,Repair and Renovation,KARNATAKA,CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA),M. MALLESH BABU,KOLAR(SC),Disilting of Chiddappanahalliu Lake,2025-01-07,2025-05-07,499000.0,Work partially Completed,120.0,601555.3114114946,-0.17048359388741485,0.49399039974980147,0.4065032031159126
162332.0,Trust and Society,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Construction of Milk Co Op Society (Women) Building in Mulakoppa,2024-12-30,2025-11-03,900000.0,Vendor Identification,308.0,517024.5888817336,0.7407295887930581,-0.3518953079802458,-0.10720344393174591
162354.0,Normal/Others,KARNATAKA,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction of roads, link roads, pathways or any other road with or without drainage system at Channapatna Taluk, Thittamarana Halli Grama Panchayath, Kunthurdoddi (Mangalawarpet), Ramanagara District, Karnataka State.",2024-12-30,2025-03-27,500000.0,Physical Inspection,87.0,281115.6938793657,0.7786271307021495,0.5198637499210003,0.42221609652796
162359.0,Normal/Others,KARNATAKA,Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction of roads, link roads, pathways or any other road with or without drainage system at Channapatana Taluk, Kudlur Grama Panchayath, Kudlur Village, Ramanagara District, Karnataka State.",2024-12-30,2025-03-27,500000.0,Physical Inspection,87.0,282480.5357477501,0.7700334597442523,0.5198637499210003,0.42221609652796
162377.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Purchase of Tricycle Vehicle to Smt.Sarojamma T.N W/o Nandappa Mydolalu Village,2024-12-30,2026-04-18,100000.0,Vendor Identification,474.0,349828.90409619367,-0.7141459758496609,-0.3518953079802458,-0.10720344393174591
162379.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Purchase of Tricycle Vehicle to Sri.Sridhar C.P S/o.Parameshwara C.S Chandravalli Village,2024-12-30,2026-01-22,150000.0,Vendor Identification,388.0,317851.21781562327,-0.5280810907982398,-0.3518953079802458,-0.10720344393174591
162380.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,Purchase of Tricycle Vehicle to Sri.Veerappa So Late.Ningappa,2024-12-30,2026-04-18,100000.0,Vendor Identification,474.0,322736.2910752325,-0.6901495035874686,-0.3518953079802458,-0.10720344393174591
162381.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Purchase of Tricycle Vehicle to Smt.Netravathi W/o.Ramesh, Badanehal Village",2024-12-30,2026-04-18,100000.0,Vendor Identification,474.0,292420.25636407355,-0.6580264266115119,-0.3518953079802458,-0.10720344393174591
162382.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Purchase of Tricycle Vehicle to Sri.Kumar C S/o. Chandrappa, Mattikote, Shikaripura",2024-12-30,2026-04-18,100000.0,Vendor Identification,474.0,287519.82406832,-0.6521978951397863,-0.3518953079802458,-0.10720344393174591
162383.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Purchase of Tricycle Vehicle to Sri.Syed NoorullaAmin S/o Syed Dasrthgir, 2nd Cross, Siddeshwaranagara, Chikkal",2024-12-30,2026-04-18,100000.0,Vendor Identification,474.0,294463.81793603563,-0.6603997030911203,-0.3518953079802458,-0.10720344393174591
162468.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Purchase of Tricycle Vehicle to Sri Basavaraja Ummannavar S/O Sahadevappa, Kanuru Ashreya Badavane, shikaripura Town Shikaripura",2024-12-30,2026-04-18,100000.0,Work partially Completed,474.0,282263.4484022561,-0.6457210433513548,-0.3518953079802458,-0.10720344393174591
162469.0,Normal/Others,KARNATAKA,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Shri B Y Raghavendra,SHIMOGA,"Purchase of Tricycle Vehicle to Sri Satisha S S/O Shivamurthaiah, 12th Cross, Vinayakanagara, Shikaripura Town",2024-12-30,2026-04-18,100000.0,Vendor Identification,474.0,277997.23853819154,-0.6402841966134786,-0.3518953079802458,-0.10720344393174591
162603.0,Normal/Others,KARNATAKA,UDUPI(DEPUTY COMMISSIONER UDUPI_IDA),KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,"Udupi District, Udupi Taluk, Kodavur, 4th Ward, Road development near M Suresh's house.",2024-12-31,2025-04-28,350000.0,Physical Inspection,118.0,529873.64734312,-0.33946516918710373,-0.10206747347270242,0.0445170757924209
162769.0,Normal/Others,KARNATAKA,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction of roads, link roads, pathways or any other road with or without drainage system at Near people Tree of Chottanahalli, Belidevaalaya Grama Panchayath, Kunigal Taluk, Tumkur District, Karnataka State.",2024-12-31,2025-10-09,490000.0,Physical Inspection,282.0,296083.8334829578,0.6549366922061409,0.0,0.4761495006211198
162792.0,Normal/Others,KARNATAKA,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),DR C N MANJUNATH,BANGALORE RURAL,"Construction platform and Development of Vipra's Crematorium at Ward -13,   Kunigal Town, Tumkur District, Karnataka State.",2024-12-31,2025-05-05,490000.0,Work Completed,125.0,368478.24552986084,0.3297935656836253,0.0,0.4761495006211198
